
    3.940000,    22.358967,    -2.591111

    3.950000,    22.333056,    -2.430895

    3.960000,    22.308747,    -2.262978

    3.970000,    22.286117,    -2.087547

    3.980000,    22.265242,    -1.904796

    3.990000,    22.246194,    -1.714928

    4.000000,    22.229044,    -1.518155

    4.010000,    22.213863,    -1.314696

    4.020000,    22.200716,    -1.104775

    4.030000,    22.189668,    -0.888627

    4.040000,    22.180782,    -0.666492

    4.050000,    22.174117,    -0.438616

    4.060000,    22.169731,    -0.205253

    4.070000,    22.167678,     0.033338

    4.080000,    22.168012,     0.276893

    4.090000,    22.170781,     0.525139

    4.100000,    22.176032,     0.777802

    4.110000,    22.183810,     1.034601

    4.120000,    22.194156,     1.295251

    4.130000,    22.207109,     1.559461

    4.140000,    22.222703,     1.826938

    4.150000,    22.240973,     2.097386

    4.160000,    22.261946,     2.370503

    4.170000,    22.285651,     2.645986

    4.180000,    22.312111,     2.923529

    4.190000,    22.341347,     3.202824

    4.200000,    22.373375,     3.483560

    4.210000,    22.408210,     3.765426

    4.220000,    22.445865,     4.048107

    4.230000,    22.486346,     4.331291

    4.240000,    22.529659,     4.614662

    4.250000,    22.575805,     4.897906

    4.260000,    22.624784,     5.180708

    4.270000,    22.676591,     5.462753

    4.280000,    22.731219,     5.743729

    4.290000,    22.788656,     6.023323

    4.300000,    22.848889,     6.301224

    4.310000,    22.911902,     6.577124

    4.320000,    22.977673,     6.850716

    4.330000,    23.046180,     7.121696

    4.340000,    23.117397,     7.389763

    4.350000,    23.191295,     7.654619

    4.360000,    23.267841,     7.915970

    4.370000,    23.347001,     8.173525

    4.380000,    23.428736,     8.426999

    4.390000,    23.513006,     8.676110

    4.400000,    23.599767,     8.920580

    4.410000,    23.688973,     9.160139

    4.420000,    23.780574,     9.394519

    4.430000,    23.874519,     9.623462

    4.440000,    23.970754,     9.846711

    4.450000,    24.069221,    10.064020

    4.460000,    24.169861,    10.275146

    4.470000,    24.272613,    10.479856

    4.480000,    24.377411,    10.677921

    4.490000,    24.484190,    10.869123

    4.500000,    24.592882,    11.053247

    4.510000,    24.703414,    11.230090

    4.520000,    24.815715,    11.399455

    4.530000,    24.929710,    11.561154

    4.540000,    25.045321,    11.715007

    4.550000,    25.162471,    11.860843

    4.560000,    25.281080,    11.998501

    4.570000,    25.401065,    12.127827

    4.580000,    25.522343,    12.248678

    4.590000,    25.644830,    12.360919

    4.600000,    25.768439,    12.464426

    4.610000,    25.893083,    12.559083

    4.620000,    26.018674,    12.644786

    4.630000,    26.145122,    12.721439

    4.640000,    26.272336,    12.788958

    4.650000,    26.400226,    12.847266

    4.660000,    26.528698,    12.896299

    4.670000,    26.657661,    12.936004

    4.680000,    26.787022,    12.966335

    4.690000,    26.916685,    12.987259

    4.700000,    27.046557,    12.998752

    4.710000,    27.176545,    13.000803

    4.720000,    27.306553,    12.993408

    4.730000,    27.436487,    12.976576

    4.740000,    27.566253,    12.950326

    4.750000,    27.695756,    12.914686

    4.760000,    27.824903,    12.869697

    4.770000,    27.953600,    12.815408

    4.780000,    28.081754,    12.751880

    4.790000,    28.209273,    12.679183

    4.800000,    28.336065,    12.597398

    4.810000,    28.462039,    12.506616

    4.820000,    28.587105,    12.406938

    4.830000,    28.711174,    12.298474

    4.840000,    28.834159,    12.181345

    4.850000,    28.955972,    12.055681

    4.860000,    29.076529,    11.921623

    4.870000,    29.195745,    11.779318

    4.880000,    29.313539,    11.628924

    4.890000,    29.429828,    11.470610

